Student_ID,Status,Kohort,Is_Dropout,Skor_Risiko,Level_Risiko,Program_Studi,Jalur_Masuk,Kelas,Gender_Label,Kelompok_Usia,Age_at_enrollment,Status_Pernikahan,Debtor_Label,Tuition_fees_up_to_date_Label,Scholarship_holder_Label,Displaced_Label,Educational_special_needs_Label,International_Label,Admission_grade,Previous_qualification_grade,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Approval_Rate,Rata_Nilai,Kategori_Performa,Unemployment_rate,Inflation_rate,GDP
STD-1647,Dropout,Telah Selesai,1.0,80.9,Tinggi,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,137.8,157.0,6,6,13.833333333333334,6,0,0.0,50.0,6.92,Rendah (25-50%),15.5,2.8,-4.06
STD-1648,Graduate,Telah Selesai,0.0,23.5,Rendah,Tourism,Change of institution/course,Reguler (Siang),Perempuan,28-35,28,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,118.0,120.0,6,6,12.857142857142858,6,5,12.6,91.7,12.73,Baik (>75%),8.9,1.4,3.51
STD-1649,Dropout,Telah Selesai,1.0,59.4,Sedang,Basic Education,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,122.1,134.0,6,6,11.666666666666666,6,4,12.0,83.3,11.83,Baik (>75%),10.8,1.4,1.74
STD-1650,Dropout,Telah Selesai,1.0,100.0,Tinggi,Basic Education,Holder of other higher course,Reguler (Siang),Perempuan,24-27,24,Single,Tidak,Menunggak,Tidak,Ya,Tidak,Domestik,140.0,140.0,6,0,0.0,5,0,0.0,0.0,0.0,Kritis (<25%),9.4,-0.8,-3.12
STD-1651,Graduate,Telah Selesai,0.0,2.7,Rendah,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,143.2,133.0,5,5,14.4,5,5,13.2,100.0,13.8,Baik (>75%),7.6,2.6,0.32
STD-1652,Graduate,Telah Selesai,0.0,2.9,Rendah,Social Service (eve),Over 23 years old,Kelas Malam,Perempuan,>35,44,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,120.5,146.0,6,6,14.833333333333334,6,6,14.166666666666666,100.0,14.5,Baik (>75%),10.8,1.4,1.74
STD-1653,Graduate,Telah Selesai,0.0,4.4,Rendah,Veterinary Nursing,1st phase - Madeira,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,119.5,130.0,6,6,14.333333333333334,6,6,12.0,100.0,13.17,Baik (>75%),15.5,2.8,-4.06
STD-1654,Graduate,Telah Selesai,0.0,29.9,Rendah,Animation & Multimedia,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,147.5,151.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),7.6,2.6,0.32
STD-1655,Dropout,Telah Selesai,1.0,99.9,Tinggi,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,21-23,22,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,129.6,133.1,6,0,0.0,6,0,0.0,0.0,0.0,Kritis (<25%),7.6,2.6,0.32
STD-1656,Graduate,Telah Selesai,0.0,15.1,Rendah,Basic Education,3rd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,126.1,132.0,7,6,12.333333333333334,7,6,12.666666666666666,85.7,12.5,Baik (>75%),11.1,0.6,2.02
STD-1657,Graduate,Telah Selesai,0.0,28.9,Rendah,Management (evening),Over 23 years old,Kelas Malam,Perempuan,>35,44,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,160.0,110.0,5,5,11.8,5,5,12.4,100.0,12.1,Baik (>75%),15.5,2.8,-4.06
STD-1658,Dropout,Telah Selesai,1.0,74.1,Tinggi,Basic Education,Over 23 years old,Reguler (Siang),Perempuan,28-35,33,Facto Union,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,105.5,133.1,6,5,13.2,6,5,10.6,83.3,11.9,Baik (>75%),7.6,2.6,0.32
STD-1659,Dropout,Telah Selesai,1.0,100.0,Tinggi,Basic Education,Over 23 years old,Reguler (Siang),Perempuan,28-35,32,Married,Ya,Menunggak,Tidak,Tidak,Tidak,Domestik,95.5,110.0,6,0,0.0,5,0,0.0,0.0,0.0,Kritis (<25%),10.8,1.4,1.74
STD-1660,Dropout,Telah Selesai,1.0,100.0,Tinggi,Agronomy,Over 23 years old,Reguler (Siang),Perempuan,28-35,35,Married,Tidak,Menunggak,Tidak,Tidak,Tidak,Domestik,107.5,133.1,6,0,0.0,6,0,0.0,0.0,0.0,Kritis (<25%),15.5,2.8,-4.06
STD-1661,Graduate,Telah Selesai,0.0,0.3,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,106.1,105.0,6,6,11.5,6,6,13.285714285714286,100.0,12.39,Baik (>75%),11.1,0.6,2.02
STD-1662,Graduate,Telah Selesai,0.0,22.7,Rendah,Tourism,Over 23 years old,Reguler (Siang),Perempuan,24-27,24,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,116.3,160.0,6,5,12.6,6,5,12.2,83.3,12.4,Baik (>75%),9.4,-0.8,-3.12
STD-1663,Graduate,Telah Selesai,0.0,3.3,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,137.4,144.0,7,7,13.542857142857144,8,8,14.22222222222222,100.0,13.88,Baik (>75%),16.2,0.3,-0.92
STD-1664,Graduate,Telah Selesai,0.0,5.7,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,144.1,143.0,6,6,13.666666666666666,6,6,13.833333333333334,100.0,13.75,Baik (>75%),12.7,3.7,-1.7
STD-1665,Dropout,Telah Selesai,1.0,100.0,Tinggi,Agronomy,Transfer,Reguler (Siang),Laki-laki,24-27,27,Single,Tidak,Menunggak,Tidak,Ya,Tidak,Domestik,107.8,160.0,6,0,0.0,6,0,0.0,0.0,0.0,Kritis (<25%),15.5,2.8,-4.06
STD-1666,Dropout,Telah Selesai,1.0,100.0,Tinggi,Basic Education,Over 23 years old,Reguler (Siang),Perempuan,28-35,30,Single,Tidak,Menunggak,Tidak,Tidak,Tidak,Domestik,128.2,140.0,6,0,0.0,6,0,0.0,0.0,0.0,Kritis (<25%),12.7,3.7,-1.7
STD-1667,Dropout,Telah Selesai,1.0,69.8,Tinggi,Animation & Multimedia,2nd phase - general,Reguler (Siang),Laki-laki,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,117.0,133.1,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),10.8,1.4,1.74
STD-1668,Graduate,Telah Selesai,0.0,3.7,Rendah,Communication Design,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,110.4,116.0,6,6,11.5,6,6,12.285714285714286,100.0,11.89,Baik (>75%),8.9,1.4,3.51
STD-1669,Graduate,Telah Selesai,0.0,3.7,Rendah,Nursing,Change of course,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,100.0,141.0,7,7,11.828571428571427,8,7,12.9125,93.3,12.37,Baik (>75%),13.9,-0.3,0.79
STD-1670,Graduate,Telah Selesai,0.0,76.6,Tinggi,Animation & Multimedia,1st phase - general,Reguler (Siang),Laki-laki,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,117.0,110.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),9.4,-0.8,-3.12
STD-1671,Graduate,Telah Selesai,0.0,6.0,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,128.0,132.0,7,6,12.966666666666669,7,6,12.966666666666669,85.7,12.97,Baik (>75%),7.6,2.6,0.32
STD-1672,Graduate,Telah Selesai,0.0,5.5,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,122.1,135.0,6,6,13.833333333333334,6,6,13.666666666666666,100.0,13.75,Baik (>75%),12.7,3.7,-1.7
STD-1673,Graduate,Telah Selesai,0.0,2.3,Rendah,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,133.4,135.0,7,7,14.125714285714285,8,8,14.36875,100.0,14.25,Baik (>75%),11.1,0.6,2.02
STD-1674,Dropout,Telah Selesai,1.0,100.0,Tinggi,Tourism,Over 23 years old,Reguler (Siang),Perempuan,>35,45,Divorced,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,112.0,140.0,10,5,12.166666666666666,8,0,0.0,27.8,6.08,Rendah (25-50%),12.7,3.7,-1.7
STD-1675,Graduate,Telah Selesai,0.0,31.4,Sedang,Veterinary Nursing,Over 23 years old,Reguler (Siang),Perempuan,24-27,26,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,130.0,133.1,6,6,12.666666666666666,6,4,12.25,83.3,12.46,Baik (>75%),15.5,2.8,-4.06
STD-1676,Dropout,Telah Selesai,1.0,99.9,Tinggi,Management (evening),Over 23 years old,Kelas Malam,Laki-laki,>35,51,Married,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,100.0,100.0,4,0,0.0,5,0,0.0,0.0,0.0,Kritis (<25%),12.7,3.7,-1.7
STD-1677,Graduate,Telah Selesai,0.0,6.4,Rendah,Journalism & Comm,Over 23 years old,Reguler (Siang),Laki-laki,>35,49,Married,Ya,Lunas,Ya,Tidak,Tidak,Domestik,162.0,133.1,6,6,12.285714285714286,6,6,14.166666666666666,100.0,13.23,Baik (>75%),10.8,1.4,1.74
STD-1678,Dropout,Telah Selesai,1.0,97.3,Tinggi,Management,2nd phase - general,Reguler (Siang),Laki-laki,21-23,22,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,131.4,137.0,5,2,10.0,5,1,10.0,30.0,10.0,Rendah (25-50%),7.6,2.6,0.32
STD-1679,Dropout,Telah Selesai,1.0,98.5,Tinggi,Equinculture,Holder of other higher course,Reguler (Siang),Perempuan,28-35,33,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,128.2,120.0,5,2,11.5,5,2,12.0,40.0,11.75,Rendah (25-50%),9.4,-0.8,-3.12
STD-1680,Graduate,Telah Selesai,0.0,10.1,Rendah,Advertising & Marketing,Ordinance 854-B/99,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Internasional,148.9,148.9,5,5,11.6,5,4,11.5,90.0,11.55,Baik (>75%),9.4,-0.8,-3.12
STD-1681,Graduate,Telah Selesai,0.0,1.0,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,128.4,134.0,6,6,12.5,6,6,11.666666666666666,100.0,12.08,Baik (>75%),10.8,1.4,1.74
STD-1682,Dropout,Telah Selesai,1.0,100.0,Tinggi,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Ya,Menunggak,Tidak,Ya,Tidak,Domestik,120.3,128.0,6,3,11.666666666666666,6,2,11.0,41.7,11.33,Rendah (25-50%),10.8,1.4,1.74
STD-1683,Graduate,Telah Selesai,0.0,15.8,Rendah,Management (evening),Change of institution (Intl),Kelas Malam,Perempuan,>35,37,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Internasional,100.0,133.1,10,7,13.428571428571429,10,10,11.6,85.0,12.51,Baik (>75%),8.9,1.4,3.51
STD-1684,Graduate,Telah Selesai,0.0,0.9,Rendah,Tourism,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Internasional,126.1,131.0,6,6,13.666666666666666,6,6,13.5,100.0,13.58,Baik (>75%),7.6,2.6,0.32
STD-1685,Graduate,Telah Selesai,0.0,5.6,Rendah,Tourism,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,111.7,118.0,6,6,12.5,6,6,12.166666666666666,100.0,12.33,Baik (>75%),12.4,0.5,1.79
STD-1686,Graduate,Telah Selesai,0.0,24.5,Rendah,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,140.0,140.0,6,6,13.0,6,4,12.8,83.3,12.9,Baik (>75%),12.4,0.5,1.79
STD-1687,Graduate,Telah Selesai,0.0,12.9,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,122.2,133.0,7,6,12.783333333333331,8,7,12.842857142857143,86.7,12.81,Baik (>75%),13.9,-0.3,0.79
STD-1688,Dropout,Telah Selesai,1.0,100.0,Tinggi,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,118.7,126.0,7,0,0.0,8,0,0.0,0.0,0.0,Kritis (<25%),13.9,-0.3,0.79
STD-1689,Dropout,Telah Selesai,1.0,87.3,Tinggi,Oral Hygiene,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,121.5,125.0,7,4,13.5,7,4,11.225,57.1,12.36,Sedang (50-75%),11.1,0.6,2.02
STD-1690,Graduate,Telah Selesai,0.0,5.7,Rendah,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,134.5,138.0,7,7,13.457142857142856,8,8,15.125,100.0,14.29,Baik (>75%),13.9,-0.3,0.79
STD-1691,Graduate,Telah Selesai,0.0,5.1,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,127.0,140.0,8,7,13.44285714285714,8,7,13.44285714285714,87.5,13.44,Baik (>75%),12.7,3.7,-1.7
STD-1692,Graduate,Telah Selesai,0.0,14.2,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,114.2,124.0,6,4,11.0,6,5,10.833333333333334,75.0,10.92,Sedang (50-75%),15.5,2.8,-4.06
STD-1693,Graduate,Telah Selesai,0.0,2.0,Rendah,Social Service,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,125.3,133.0,6,6,11.333333333333334,6,6,12.285714285714286,100.0,11.81,Baik (>75%),15.5,2.8,-4.06
STD-1694,Dropout,Telah Selesai,1.0,86.1,Tinggi,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,120.4,127.0,5,2,10.0,1,0,0.0,33.3,5.0,Rendah (25-50%),12.7,3.7,-1.7
STD-1695,Graduate,Telah Selesai,0.0,1.0,Rendah,Oral Hygiene,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,130.5,142.0,7,7,12.214285714285714,8,8,14.0625,100.0,13.14,Baik (>75%),16.2,0.3,-0.92
STD-1696,Graduate,Telah Selesai,0.0,1.3,Rendah,Communication Design,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Internasional,125.5,130.0,6,6,14.166666666666666,6,6,13.5,100.0,13.83,Baik (>75%),11.1,0.6,2.02
STD-1697,Graduate,Telah Selesai,0.0,0.5,Rendah,Agronomy,Short cycle holder,Reguler (Siang),Perempuan,24-27,24,Single,Ya,Lunas,Ya,Tidak,Tidak,Domestik,133.8,130.0,12,12,12.846153846153848,11,11,12.636363636363637,100.0,12.74,Baik (>75%),8.9,1.4,3.51
STD-1698,Graduate,Telah Selesai,0.0,6.6,Rendah,Management,1st phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,130.5,127.0,5,5,12.8,5,4,11.25,90.0,12.02,Baik (>75%),9.4,-0.8,-3.12
STD-1699,Dropout,Telah Selesai,1.0,91.8,Tinggi,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Perempuan,<=20,20,Single,Ya,Menunggak,Tidak,Tidak,Tidak,Domestik,140.0,140.0,6,4,13.0,6,5,12.0,75.0,12.5,Sedang (50-75%),16.2,0.3,-0.92
STD-1700,Graduate,Telah Selesai,0.0,4.1,Rendah,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,119.4,126.0,7,7,13.371428571428572,8,8,13.666666666666666,100.0,13.52,Baik (>75%),16.2,0.3,-0.92
STD-1701,Graduate,Telah Selesai,0.0,2.6,Rendah,Oral Hygiene,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,121.3,139.0,7,7,13.385714285714286,8,8,13.3875,100.0,13.39,Baik (>75%),10.8,1.4,1.74
STD-1702,Graduate,Telah Selesai,0.0,9.2,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,126.3,141.0,8,7,13.328571428571427,8,7,13.328571428571427,87.5,13.33,Baik (>75%),12.7,3.7,-1.7
STD-1703,Graduate,Telah Selesai,0.0,29.4,Rendah,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,111.6,120.0,6,5,14.0,6,5,11.0,83.3,12.5,Baik (>75%),16.2,0.3,-0.92
STD-1704,Graduate,Telah Selesai,0.0,7.3,Rendah,Management,2nd phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,111.3,120.0,5,5,12.6,5,5,13.2,100.0,12.9,Baik (>75%),8.9,1.4,3.51
STD-1705,Graduate,Telah Selesai,0.0,9.5,Rendah,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,122.5,134.0,6,6,14.0,6,6,15.0,100.0,14.5,Baik (>75%),15.5,2.8,-4.06
STD-1706,Graduate,Telah Selesai,0.0,2.2,Rendah,Tourism,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,116.5,128.0,6,6,13.428571428571429,6,6,12.666666666666666,100.0,13.05,Baik (>75%),8.9,1.4,3.51
STD-1707,Graduate,Telah Selesai,0.0,7.0,Rendah,Communication Design,2nd phase - general,Reguler (Siang),Perempuan,<=20,17,Single,Tidak,Lunas,Ya,Ya,Ya,Domestik,132.0,133.0,6,6,13.0,6,6,12.5,100.0,12.75,Baik (>75%),15.5,2.8,-4.06
STD-1708,Dropout,Telah Selesai,1.0,97.0,Tinggi,Management,2nd phase - general,Reguler (Siang),Laki-laki,21-23,23,Single,Tidak,Menunggak,Tidak,Ya,Tidak,Domestik,117.0,118.0,5,3,10.0,5,3,12.333333333333334,60.0,11.17,Sedang (50-75%),9.4,-0.8,-3.12
STD-1709,Graduate,Telah Selesai,0.0,4.7,Rendah,Advertising & Marketing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,116.5,113.0,6,6,12.833333333333334,6,6,11.77777777777778,100.0,12.31,Baik (>75%),8.9,1.4,3.51
STD-1710,Graduate,Telah Selesai,0.0,9.8,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,121.5,135.0,7,6,12.916666666666666,7,6,12.916666666666666,85.7,12.92,Baik (>75%),7.6,2.6,0.32
STD-1711,Graduate,Telah Selesai,0.0,16.5,Rendah,Advertising & Marketing,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,105.0,133.1,6,6,13.285714285714286,6,5,13.8,91.7,13.54,Baik (>75%),15.5,2.8,-4.06
STD-1712,Graduate,Telah Selesai,0.0,3.6,Rendah,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,121.3,130.0,5,5,14.6,5,5,13.8,100.0,14.2,Baik (>75%),10.8,1.4,1.74
STD-1713,Graduate,Telah Selesai,0.0,1.1,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,136.1,135.0,6,6,14.0,6,6,13.666666666666666,100.0,13.83,Baik (>75%),12.4,0.5,1.79
STD-1714,Graduate,Telah Selesai,0.0,3.5,Rendah,Social Service,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,123.6,133.0,6,6,14.142857142857142,6,6,15.0,100.0,14.57,Baik (>75%),13.9,-0.3,0.79
STD-1715,Graduate,Telah Selesai,0.0,2.1,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,129.0,123.0,6,6,11.666666666666666,6,6,12.333333333333334,100.0,12.0,Baik (>75%),10.8,1.4,1.74
STD-1716,Graduate,Telah Selesai,0.0,1.7,Rendah,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,136.8,145.0,8,8,14.3775,8,8,14.3775,100.0,14.38,Baik (>75%),9.4,-0.8,-3.12
STD-1717,Graduate,Telah Selesai,0.0,10.4,Rendah,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,133.4,146.0,7,7,12.5,8,7,13.042857142857144,93.3,12.77,Baik (>75%),13.9,-0.3,0.79
STD-1718,Graduate,Telah Selesai,0.0,4.7,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,136.0,144.0,7,6,14.15,7,6,14.15,85.7,14.15,Baik (>75%),7.6,2.6,0.32
STD-1719,Graduate,Telah Selesai,0.0,3.4,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,125.8,144.0,8,7,12.471428571428572,8,7,12.471428571428572,87.5,12.47,Baik (>75%),12.7,3.7,-1.7
STD-1720,Graduate,Telah Selesai,0.0,3.7,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,120.5,131.0,7,6,14.15,7,6,14.15,85.7,14.15,Baik (>75%),7.6,2.6,0.32
STD-1721,Graduate,Telah Selesai,0.0,3.7,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,130.2,141.0,7,7,14.072222222222225,8,8,14.0475,100.0,14.06,Baik (>75%),15.5,2.8,-4.06
STD-1722,Graduate,Telah Selesai,0.0,17.0,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,135.9,138.0,6,6,14.857142857142858,6,6,14.666666666666666,100.0,14.76,Baik (>75%),13.9,-0.3,0.79
STD-1723,Graduate,Telah Selesai,0.0,4.1,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,116.5,127.0,6,6,14.285714285714286,6,6,13.166666666666666,100.0,13.73,Baik (>75%),11.1,0.6,2.02
STD-1724,Dropout,Telah Selesai,1.0,99.9,Tinggi,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Menunggak,Tidak,Tidak,Tidak,Domestik,124.0,124.0,4,0,0.0,4,0,0.0,0.0,0.0,Kritis (<25%),12.7,3.7,-1.7
STD-1725,Dropout,Telah Selesai,1.0,99.9,Tinggi,Social Service (eve),Holder of other higher course,Kelas Malam,Perempuan,28-35,30,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,140.0,6,0,0.0,6,0,0.0,0.0,0.0,Kritis (<25%),10.8,1.4,1.74
STD-1726,Dropout,Telah Selesai,1.0,35.1,Sedang,Equinculture,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,150.9,157.0,6,6,15.0,6,5,15.166666666666666,91.7,15.08,Baik (>75%),13.9,-0.3,0.79
STD-1727,Graduate,Telah Selesai,0.0,4.4,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,127.3,129.0,7,6,12.633333333333333,7,6,12.633333333333333,85.7,12.63,Baik (>75%),7.6,2.6,0.32
STD-1728,Dropout,Telah Selesai,1.0,86.2,Tinggi,Advertising & Marketing,Over 23 years old,Reguler (Siang),Perempuan,24-27,25,Single,Ya,Menunggak,Tidak,Tidak,Tidak,Domestik,100.0,133.1,5,5,11.2,5,5,12.6,100.0,11.9,Baik (>75%),9.4,-0.8,-3.12
STD-1729,Graduate,Telah Selesai,0.0,8.3,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,128.8,142.0,7,6,14.233333333333334,7,6,14.233333333333334,85.7,14.23,Baik (>75%),7.6,2.6,0.32
STD-1730,Graduate,Telah Selesai,0.0,7.7,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.8,156.0,8,7,15.7,8,7,15.7,87.5,15.7,Baik (>75%),12.7,3.7,-1.7
STD-1731,Graduate,Telah Selesai,0.0,10.3,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,138.0,151.0,7,6,15.2,7,6,15.2,85.7,15.2,Baik (>75%),7.6,2.6,0.32
STD-1732,Dropout,Telah Selesai,1.0,95.1,Tinggi,Basic Education,2nd phase - general,Reguler (Siang),Perempuan,28-35,29,Single,Tidak,Menunggak,Tidak,Ya,Tidak,Domestik,132.9,135.0,6,6,16.333333333333332,6,5,15.6,91.7,15.97,Baik (>75%),12.7,3.7,-1.7
STD-1733,Graduate,Telah Selesai,0.0,4.1,Rendah,Equinculture,Change of course,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,140.0,17,14,12.5625,12,12,12.857142857142858,89.7,12.71,Baik (>75%),15.5,2.8,-4.06
